"STOXX_EU_600","DOWJONES_INDUSTRIALS","MSCI_EM","S&P_U.S._TREASURY_BOND","S&P_GSCI_Commodity"
-0.00337643086551931,0.010540193383741,0.0114704695025207,-0.00047688326182449,0.0134492899648699
-0.00264419104280278,-0.00393566108038679,-0.00113174950281003,0.00163983689932112,-0.0119508177614387
0.00265120132560059,0,0.00322997696148009,0,0
0.0180961824491819,0.0168991321475771,0.00849477019290901,0.000934459310354185,0.0325188981971478
0.0103887671455238,0.0046399230947094,0.0134653911527138,-0.00296298779631998,0.000226887733471681
0.00377540364687934,0.0081147724232864,-0.00207344539927101,-0.00171913206199814,0.0131656778608491
-0.00368117797695255,0.00126574691600179,-0.0103415458679827,-7.0505032974788e-05,0.00660301649735406
0.00329317269076301,-0.00182357125015564,0.0108600833668766,-2.99738884611545e-05,0.000810742187807634
-0.0132095108478103,-0.00972385473751702,-0.00325515672136301,0.00390928316296235,-0.0174976203038641
0.00486775920817784,0.00892251554709933,-0.00736395891871422,0.00027071310723481,0.0107406179977911
-0.0219602777329243,-0.00464961969810485,-0.0110101428364344,0.00205993307918217,-0.0197563292528448
0.0196466897804193,0.000410064788043618,0.0141668305558751,0.00111522919080498,0.0176413121714225
-0.000809585492227982,0.00760500863084634,0.01285359114506,0.000489122687896248,-0.00915057884403592
0.0147463944255388,0.000210471586879812,0.0125002182510892,0.000291177464450509,0.0113653429840916
0.0177259661450015,-0.00087868349722553,0.00715469470349217,-0.000402376199943433,0.013258150242436
-0.00384434332339556,0.00455728139171763,-0.00518443076650577,0.000258632899917899,-0.010875893329878
0.0162243049539261,0.0116866111590559,0.0141434967571623,-0.00274765343543049,0.0115673532093505
0.00240254204448576,-0.00105866571706259,0.0115650100217992,-0.000786922825050107,0.00155065172027458
-0.00572135456935219,0.00129350918911508,0.000109919544678538,0.00091174180199749,-0.00588157006242285
0.012597200622084,0.000495748926189643,0.00741759687909083,-0.00110712066848628,0.00380977027011276
-0.00184303486407622,0.00480145889864492,-0.00358703453819864,-0.000638458330644687,-0.00306234170845532
0.00923218956762595,0.00121100448401834,0.00294645949439376,0.000724200087438787,-0.00519225878158591
-0.0143314529653911,0.00169995117161514,-0.00957070033830987,-4.29202970084752e-05,-0.0141083300258547
0.0171693735498839,0.00411894331607598,0.00860851197876267,0.0022603764982243,0.0177444667920703
0.00790754257907533,0.00446270161876705,0.0144179390520407,0.000357066889774327,0.0126208197841942
-0.0105612552806277,0.00423860430883538,-0.00421451919723981,-0.00143739710348878,-0.00528877660239546
-0.00914913083257085,-0.00344954670964115,-0.00350750925845789,-0.000812574404360555,-0.014885571722384
-0.000153893505694169,0.00408750092718413,-0.00800024227574636,0.00116842180936594,0.0024640054080971
0.00684931506849318,0.00954320954666743,0.00427747482677843,-0.000658456957208009,0.000183257239450896
-0.012229610945502,-0.00483781738770317,-0.00211930390473869,-0.00543244111376406,-0.0113738570521479
0.00967267662307503,0.000467777094045774,-0.00204678463411345,-0.00135667619757152,-0.00349847626386113
-0.000153280196198535,0.000843377324825978,0.00322363082083643,0.00138768554182067,-0.00412001077414414
0.00674536256323766,0.00439613664948868,0.0106858387519391,-0.000489999694464061,0.0226252409142553
-0.00373077508755904,0.00118587363678979,0.0057473908674539,0.000424817452769455,0.00358155314586295
0.0071073748567061,-0.00465604563442623,0.00101888150080565,0.00162372987257453,0.00702594166263282
0.0162391865229927,0.00652293929805547,0.0170291467992347,-0.000985032074126924,0.0142482584398684
0,0,0.00123657807944832,-0.00269288779110999,0
-0.00238948626045399,0.00425358346830418,0.00787518063103398,7.1252606514749e-05,0.0164651066250756
-0.00254491017964076,-0.000323793354977897,0.00261627699221045,0.00123095130045336,0.00117468229398487
-0.00555305417979879,-0.00599391957025042,0.0036013589537196,0.00335451937036324,-0.00564531290694814
-0.00769695140356186,0.00271145629136593,-0.00636335424766332,-0.000255775018243254,-0.00788790112749349
0.0198479087452472,0.00643224035189771,0.00747796337667439,0.000308831908832019,0.000791367991361147
0.0108120199835955,0.000783362730825132,-0.00240029209557291,0.00151292307446926,-0.00129475576962301
-0.00582767778105631,0.00122234088281425,-0.00714379890572625,0.000734558906334781,0.000544025742388543
0.0117236773762706,0.00940970459357748,0.0122601622969978,-0.00121683022262997,0.0137713593751125
0.00205353868720204,0.0019296671349569,0.00127975456582785,0.00108430399547954,0.00162196560501648
-0.019615018663544,-0.0112978638258642,-0.0146611272454065,0.00314053570433837,-0.0164972860358906
-0.0088839119074281,0.00666005050756069,-0.0198002266540281,-0.0013211285945719,-0.0170503981891105
0.0134076529075022,0.00225520743734919,0.0114952039523417,-4.02848879187401e-05,0.0099680014996304
-0.0106288092760516,0.000706879942637295,0.00397053070441711,0.00159869358221698,0.00216552369015477
-0.0174291938997823,0.00112807766533085,-0.00591589048202901,-0.00117834073761858,0.00232845053780273
0.012845018732319,0.006285380610209,0.00368061352108295,-0.00154471009815582,0.0114479904023672
0.00732241262172573,6.74984082464913e-05,0.0109041294362608,0.000678258602281545,-0.005729070051257
-0.031849520383693,-0.0190136226771286,-0.014432757407896,0.00515416660398627,-0.0161033220670961
-0.0207446396779936,0.0051801765952959,-0.0145532243755914,-0.00283537701110992,0.00377385104466232
0.017073749110742,0.0110501781166323,0.008863152450862,0.00112197054501673,0.010177337824778
-0.00240926400870423,-0.0142113099373073,0.00631582725783386,0.00315451613167839,0.0101423884514436
-0.00584294172639466,0.0130088509181483,-0.0110692983443704,-0.00144907470982569,0.0056364029654612
-0.0383982446516731,-0.0201811905637631,-0.0174686270874181,0.00368145593294145,-0.0313952151428752
-0.0210251813218156,-0.00482521068021258,-0.0205301754919309,0.00228343197913294,-0.0258649932534416
-0.0256388912011987,-0.0315639336335025,-0.0219168150724441,0.0091735522110703,-0.0252154494716622
-0.0428022212729602,-0.0132969162448038,-0.0226336512255054,-0.00448945020924341,-0.0141628668826289
0.0876472688325598,0.0389872639685855,0.0435147509810911,-0.00425040270134724,0.0182464332307346
-0.0155916625635976,-0.00311208686458941,-0.00793648929962343,0.000634164697061568,-0.000427231433039466
0.0141713904634879,0.0146418026874233,0.0096166648618039,-0.00156842268500612,0.00306305616901703
-0.00649350649350644,-0.0104583767764308,0.0079941153370493,0.00159026628955639,-0.00760274002871586
-0.0446760982874163,-0.0150968024895054,-0.0161079772922992,0.00395168689807712,-0.0346536092197125
-0.00866025807569071,0.00104647871046692,-0.0206859421051294,-0.00104548283262984,-0.0282444423510766
0.0161614396785184,-0.0107191653868559,0.000121902279029529,0.00381442788754449,-0.000882449792554363
-0.0324965612104539,-0.00595912655863651,-0.0305056457408492,4.09463566517498e-05,-0.0102534107600922
-0.0215923227296961,-0.0360353422617045,-0.0308499786209219,0.00496489063313832,-0.0166454478179283
0.013168649532286,0.012453547797445,0.00481586802505096,-0.00023475382029281,-0.000415973270826875
-0.00941197561850127,-0.0124410694894456,0.00591061347540633,-0.000325738497688577,0.00010641420624502
-0.0353814134467469,-0.00226734690798791,-0.040293133387255,0.00121269668190327,-0.0175816629280017
0.0224202626641652,-0.00690037906724483,0.0325685844311123,-0.00138572440730711,0.0254856553259888
0.0340398201669878,0.0293772841307856,0.0242416975920519,-0.00516866030599239,0.0312519611559736
0.00239574090505768,-0.0119267653223218,0.0142681240481084,0.00214149418916532,-0.00819788115236897
-0.000796671682747663,0,0.0104488758046499,0,0
0.00301204819277112,-0.0109347331211032,-0.0207671634497923,0.00215361049001106,-0.0144969865912477
-0.00574103515279989,0.022505309759812,0.00159181636726546,-0.00284162046766256,0.00390496377613969
0.0144798791862841,0.000560267700512318,0.017825915832582,-0.00106934036093087,0.0145511696046492
-0.0310858143607705,-0.0315256280305728,-0.0120308913004107,0.00713164346632045,-0.031043130285428
-0.016086760054225,-0.0116269925905643,-0.0260752220363619,0.00176053122549247,-0.00147896595993269
-0.00936897216864163,0.0128604700814341,0.00165711883882125,-0.00157677641487219,0.00462042763226322
0.0283727399165508,-0.00409827032873755,0.00470792875893133,0.000179009367142324,0.0201949652428477
0.0200162293751691,0.0276057936474161,0.013272203059336,-0.00475188956628547,0.0109846655722514
0.00300539202687178,0.00440106818397656,0.011294333626833,0.00346350066220924,-0.00633179968857811
0.0281131576628184,-0.00191709907229332,0.0143437821412451,-0.000747867331659213,0.0142145396700752
0.00951482941882387,0.02098702935485,0.00816529990699144,-0.00149214179310919,0.0157050073576486
0.00152840281905409,0.000450497354474333,0.00606050739187736,0.00151880123802695,0.00702425435704512
0.00474777448071229,0.00244668998491115,0.00419240596154746,0.0022682330400865,0.000218818433361134
0.00430343430934088,0.0015789085787723,0.00662791974636634,-0.0006717670071964,-0.00208937907385065
0.010502436565283,-0.000788478333496268,0.0263394903216128,-0.000470193235859284,0.00444744993758017
-0.0127213769019706,-0.0142570253060452,-0.0111870651761363,0.00315335482454415,-0.008044123597303
-0.0130537308404918,0.000477145286104541,-0.00750678292082729,0.00191051967128697,-0.0162663449263027
-0.0121170748357369,-0.014141291918343,-0.00832056453867824,-0.000433881906986788,0.00275232176455331
-0.00777403472402172,-0.000885693071414395,-0.00478254469129813,0.00117130065358584,0.0200396444597395
0.0156698876991381,-0.000306006526294644,0.00454428606277779,0.00296859494122126,-0.00681289528826023
-0.0422559355446988,-0.0264546955105673,-0.0281891428130363,0.00229560812618934,-0.0289308346527408
0.00393771254698416,-0.00961846253564203,-0.00690146894491706,0.000440051776596118,0.00308476795847712
-0.0081119629167411,-0.00420635540287317,-0.00939366590441948,-0.000281377875706479,-0.0221529056454178
0.0115934214073874,-0.00473145654721852,0.00469945124420246,-0.000940471829377842,-0.00803269469054202
-0.00790689410092393,0,-0.000339359173669784,0,0
0.0351034297483657,0.00589913772030526,0.0198001986141532,0.00187394474137603,0.000977167918470911
0.0125443377454797,0.0289034849798853,-0.000211007944934338,-0.00134032673883466,0.0213539136434349
0.0141831852358167,0.0120493863090674,0.0117776986667912,-0.00139964529537029,0.0123042211413489
0.00235888795282224,0.00582272782825921,0.0118665778736307,-0.00124005194997556,0.00580120373864168
0.000504286434694912,0.00178800387950662,0.000810380452296533,0.000240573817988921,-0.0128375720568235
0.0259576612903225,0.0143646681741345,0.00505604144272986,-0.00208913916703501,0.0211625892510932
0.00450339801850497,0.000357642760872245,0.00467018373315509,0.00301384403783556,0.000247696423263832
0.00122269318552326,-0.000715570666254384,-0.00416369664512606,0.00246110631831176,0.00179761113874788
-0.0147358137262884,-0.0249205569968027,-0.00856293702794797,0.00248324867484828,-0.00824983847364213
-0.00661047760700706,0.00559863980696185,-0.00395301035572349,-0.00128017486806553,0.00267737912994881
-0.00573947762435534,0.00743819672719348,0.00930241984516234,0.000720713924947214,0.00482223488667755
0.00669288044842298,-0.0103448086922693,0.0115300070752182,0.00317382805832245,-0.0048536886107956
0.0276738967838444,0.0199369944468744,0.00921263203128064,-0.00211699558687006,0.0272665931086506
-0.000727802037845726,0.00991260449462605,0.00827347535718093,-0.00219460384999648,-0.00376704139191708
0.0137573844784333,0.00967018389528196,0.00425914758523027,-0.000379240480024912,-2.53681189276156e-05
0.00758361938213459,0.00116532123258928,0.00565915921063165,-0.00225305620495841,-0.0133154890415325
-0.000792267469497676,-0.00377796719310064,0.000743680279973624,0.00253119374858457,0.00237366987408838
0.00174437044084996,-0.00292708546833365,0.00271193330131481,0.00129261818487092,0.0165189923039621
-0.00791514959632733,-0.000115628472869056,-0.00242434399187885,0.0034804019831518,0.0123453234053381
0.0390936652305729,0.0199150246595525,0.0219305788013295,-0.00211354809914033,0.0230572013955563
0.00261056511056523,-0.00355899159805018,-0.00300786955531729,0.00270984971461496,0.00754017461577994
-0.00482462858018096,0.00470432302526413,0.00185606680949246,-0.00228093652762362,0.00587886392152392
-0.00176991150442474,-0.000510176259867934,0.000247980846537654,0.00195546885180464,-0.00285534793741371
-0.000308356460067771,-0.00154652344362716,-0.000576996195605028,0.00297386886190609,-0.016465833310589
0.0101789019123997,0.0042411374570932,0.00500852645314009,-0.000786972872629965,0.00307403420449859
-0.0206870229007634,-0.00509329866297636,-0.0139008566420893,0.00241218925246822,-0.0128617860013124
-0.0338296048016212,-0.0241359907446361,-0.019037265808406,0.00225877856413725,-0.0194117458847225
-0.00330778539733756,-0.00567332164683676,-0.00580811259225356,-0.00150624182396308,-0.0136474104192944
-0.00404727213857858,-0.00162802986166632,0.004486266132949,0.00209308348761716,-0.00430002528148288
0.00682704811443435,-0.000110196067574564,0.00498182801464764,0.0040267249222945,-0.00419103576203395
0.0131578947368423,0.0107102837834316,0.00874566763954765,-0.00175351718858396,0.00991627216939128
-0.00414309616763608,0.00162325105710059,0.000318154230773082,-9.08073827210476e-05,-0.00249336870026529
-0.0134410752860228,-0.0138567869243499,0.000223145561521809,0.00258299052903466,-0.00832023903342305
-0.0207606844538156,-0.00560776429553023,-0.00611790753103569,-0.00156622943769502,-0.00889562341763361
0.00405797101449279,-0.00383852492142744,-0.00175710970229159,0.000863625509580856,-0.00553231261144926
-0.0149290663147476,-0.0131662739603896,-0.0127791162098034,0.00354673930497795,-0.0158622120730887
-0.011973540986352,0.00195264149001551,-0.0110404528280996,-0.00174003147173374,0.00287299560053711
0.0174576271186442,-0.007380592146357,0.00356205343138472,0.00170037387819755,0.0132675813934606
0.00474762618690638,0.0169237636356112,0.00414088178064298,-0.0058030324798275,0.01615556229889
-0.00248694354638146,-0.013478266130851,0.00235786555016682,0.00482184905576943,-0.000560014252253049
0.00241003905925385,0.000677433491642843,-0.0023032523192712,0.00167907909836296,-0.0216316820823845
0.0363123860056376,0.0254453408248172,0.0205005603633075,-0.00346931576103837,0.0199534956885696
0.000639999999999974,0.00493040435944692,0.00573088971098912,-0.00167000461515843,0.00976705152617496
0.0112727854173329,0.0123861105569048,0.00853438473676094,-0.00265499163197025,0.00307379401495878
0.00332042058660775,0,0.00813628898917962,0,0
-0.0163107714128122,-0.0102643720702693,-0.00537265369171724,0.00410525676414397,0.000990940591268474
0.011775072092278,0.00474373779125603,-0.00137745500276498,-0.0019828029817055,0.00356053303295156
0.00997545720845538,0.00271808744604507,0.00492347677843852,-0.00417310169130347,-0.00233648670298758
-0.00235165007446891,0.00456339259316385,0.00386115828082634,-0.00119595868221112,0.0124732977768462
0.0179146696000629,0.008432717407995,0.0207028820465829,0.00235713444170749,0.00971637732652164
0.00810497877267458,-0.00167233452189108,0.00188116460895071,0.00287092484040352,0.00343909359366812
0.00091883614088828,0.00439306113478155,0.00259621919492314,-0.00178632868501694,-0.00484697338933571
-0.00229498164014696,0.00217611389401529,-0.0067527673285227,-0.00128235822195133,-0.00805271898186655
-0.00659408066247502,0.00122854194957767,0.00484688305210179,0.000843751401973014,-0.00134913776731116
0.0160543377585673,0.0137412097561591,0.00799393060426823,0.00149840789098499,0.00800615788811831
-0.000835612275903896,0.000689955114039353,-0.000156110771053042,0.00425068613596857,-0.0101221229738537
0.00661446057933546,-0.00201870866879184,0.00383899300879409,0.000876877863747128,-0.00108710283401969
-0.00641993957703924,-0.00715996771422434,-0.000684688055373694,0.000621002381000935,0.00355416100621242
0.0219688331432915,0.0185544276280605,0.00583640521938933,-0.00240606365573148,0.0134100682219931
-0.00431419220470086,-0.00443887588855796,0.00792584746213354,0.00365582567268907,-0.00301747589208667
0.00343642611683825,0.00446691651289721,-0.000215778641713071,0.00170210464422627,-0.00148307820703009
-0.00119118522930317,-0.00210547171138098,0.0085628257166559,-0.000950243842460008,0.0138556339853022
-0.0010435301132975,-0.00435819160509321,0.00490142988020059,-0.000127354792794243,0.0127594070828023
0.00447694373974028,0.00385858834250663,0.00983418608416864,-3.74620629728373e-06,0.00632892370441862
-0.0099539444361908,-0.00720530725610091,0.00432113882966778,0.00140188916539574,-0.0030173460349886
0.0251350540216086,0.0179928984267683,0.00558853667201253,0.000117306315649213,0.0156551347222891
0.00878284417770625,0.00284897963756103,0.00903562483599663,0.00244230355099861,0.00426632168051944
0.00290212580715354,-0.00173855115321198,-0.00353402300327699,0.000232414399138348,-0.0139119556639642
-0.000723431961224041,0.00528780813333651,-0.00138003448562996,0.000332286023921879,0.0207024058151712
0.000868746832693779,0.000350632555296659,0.00608806801715267,0,-1.47010213201737e-05
-0.00701627486437617,0.00091446097633896,-0.0078498179679114,-0.00166300927161633,-0.000117387153524162
0.0236742424242424,0.00686735097620983,0.0170514135059461,0.000220929906785239,0.0095052430544651
0.00676012239379475,-0.000136008740694527,0.00851047846087205,-0.00287919057211139,-0.00301375310351248
-0.00445292620865134,-0.0028656070930928,-0.00481549460001163,-0.00158728460095836,-0.0141736142129687
-0.000141995030173869,0.00731372502628957,-0.00803338903828366,0.00241324988337022,0.0129514419716619
-0.0178939146488675,-0.0148125900768989,-0.0132737264023759,0.00110695198458766,-0.029192399686937
0.0164847082640445,0.0121176183546232,0.00341825875275603,0.000293988535248202,0.0232250068952164
0.00810868482822391,0.00377584302436307,0.00460718513588354,-0.00224897861668472,-0.0168257998870931
-0.00881958653778314,-0.00125620990089126,-0.000933091521864715,0.000219385079674117,0.00815266975990925
0.00647779043280172,0.00282802771937085,0.00914980007117361,-8.10476817153516e-05,0.00882175626496196
-0.00976023764056866,0.000484548534863904,0.00117730977443009,-0.00350111563285038,0.00284182641851993
-0.0137133061924147,-0.00386554211512624,-0.0158331558840108,-0.00233655083326878,-0.00661569805839235
0.0125280614092258,-0.0011089408039695,0.00359980328609977,0.00278357408760255,0.00517665010482093
0.000143041052782289,0.000408615374754451,0.0026570691583665,0.00236879459266559,-0.00383898246351377
0.000858123569793978,0.000551605663017929,0.0137039527305456,-0.000241191685017017,0.00925157041358693
0.0140754501286082,0.00576215189708762,0.00297753622103425,0.00149355359455616,0.00929288514104787
-0.00429789332769681,0.00277304687966318,0.00750135845496391,0.000214956306922254,0.00511898583950043
0.0314888196999719,0.0197142954932021,0.0164596330044138,0.00307423032643617,0.0225135740427158
-0.00932976606983615,0.0008074939328504,0.00422392794687365,-0.00287613921014762,0.00417775245849761
-0.00914064122983171,-0.00282540659268005,-0.00150672801962526,-0.000346623970717941,0.00397417509692843
0.0064994059682717,-0.00497760273738923,0.000404144957201202,-0.00485602230711857,0.00419837491013175
-0.0220802666296348,0.00118106494730519,-0.00577732567996303,0.0014109381556684,0.00171492229344095
-0.00248508946322068,-0.0065109460908146,-0.00790782856026473,0,-0.00404365912908033
-0.00156594775428853,-0.00802223314464245,-0.0154545615265395,-0.00429928334546803,-0.0338714188456443
0.00014258216297125,0.000838549235351316,-0.0054548483606025,-0.00582664164941427,0.00366285527090282
-0.0263739396963432,-0.0153461363313925,-0.012906455033036,0.00365045992542989,-0.0316283845360512
0.00468555531151615,-0.000765763904912342,-0.00610420333388895,-0.000780090597437666,-0.00989857196866073
0.0188734241783868,0.0157480037067177,0.0157856961011953,-0.000746650409522709,0.0199984799125448
-0.00171649263338569,0.00199686200308635,0.000932553672162717,0.000527345714869787,-0.00929776611330579
-0.0101733772746813,-0.0022291750467136,0.00151744457908265,0.00269831668069465,-0.00274439270825189
-0.0280110017371165,-0.0127217771564069,-0.0212150482356437,0.00134647115384356,-0.00348514983841053
0.00707424231141562,0.0136742165184858,0.00616373363150946,-0.00533718542479433,0.0235575234473961
0.00391895888790295,0,0.00213647001728656,0,0
-0.0159092583044855,-0.00815477300779066,-0.0163660484739842,0.00201712321908287,-0.00177793776487256
-0.0260459546441136,-0.0028474766845028,-0.00028701972678824,0.00131836289633624,0.0129844754934574
-0.00676246830092986,-0.00404339641285889,-0.00446172230240394,0.00146903323262815,-0.0107269832144036
0.0239845261121856,0.0226998932291143,0.0202230726661938,-0.00643961207182142,0.0299253012746785
0.0251605591235362,0.00947389778157737,0.0150697462162652,-0.00112070849163048,0.01348605539165
0.0138561320754718,0.00173181713962345,0.00701106677799013,0.000693968741281248,0.0127949970009738
-0.0056702529805176,-0.00174878982380611,0.00417695375853588,0.0035726674262393,0.00178191660286964
0.0137446995174733,-0.000266363682043691,0.00375617511218906,-0.00743743672868447,-0.00501860767490048
-0.0058416270012982,0.00161471109651501,-0.0134587758871095,-0.00417990243445543,0.000324066052348249
0.000725426187885292,5.31035880486641e-05,0.00119256879318042,-0.000222285350411133,-0.000161665600793337
0.00420442189198988,0.00354118792751601,-0.00154248695742687,-0.0027240795395127,-0.00512079842961632
0.0155922904785966,0.00190439666597086,0.00726369555737127,0.00196561975294274,0.0119822397157139
0.00213234771483406,0.00419837656312616,0.00542627673513718,-0.00459514676964456,-0.0033525698342548
-0.00808567983544939,-0.00166171465406528,-0.00761983483345996,-0.00209812032504231,0.00135545846703233
-0.00629245620307473,0.00364648830368952,-0.00752971336515396,0.00194603345866051,-0.00714409017971829
-0.00755558753687857,-0.000638525631796005,0.00330671046131625,0.00426976840624382,0.00617165710677248
0.00333526682134577,-0.001198843751822,-0.00387533415177654,0.000141017693202405,0.0104659555194799
0.0123572770631595,0.00479389438187616,0.0120247232412949,0.000479392554056268,0.00567069239588935
-0.00157041901634658,0.00237566869696404,0.00217474473952239,-0.00140574502844593,0.00669399492083134
-0.00107242439408028,0.00121136353838858,0.00123250705121936,-0.00127399426661479,0.00526257238235406
0.00271972516461494,0,-0.000843767779657778,0,0
-0.00563882940756599,-0.00159597447014947,-0.00164782692514509,0.00120784611568547,-0.00334863249424611
0.000861388270763097,0.00177534101641497,0.000878140506452185,-0.00488475175847225,0.00658831905197443
0.00329914652513796,0.00103987892633217,0.0097884541275326,0.00566057169736167,-0.00153034894673187
-0.00193008792622762,-0.00135273188767981,0.00787332348062764,-0.000744871613709508,-0.0119345866213052
0.00565821515542186,0.000674172033966025,0.00488445769751644,0.00280823126649121,0.0160666211464917
0.00405953991880925,0.00805353403016196,0.0106675809707077,-0.0012691426973872,0.00364829136163092
0.00517803943821837,0.00178349254324628,0.001348343289161,0.000415649774977211,-0.0169682421149483
-0.0126314303859997,0.0028290947417664,-0.00348947144714362,-0.00524009870794562,0.00992012315116408
-0.00478845054316746,-0.00159068310136468,-0.0051602088319348,0.00185681133279081,-0.0141867829994106
-0.00567324955116688,-0.00192803424211518,-0.00679464201125646,0.00348004313277439,-0.00603509809582914
-0.0122779141990468,-0.00319590696475547,-0.00946427815351425,0.00175750817832077,0.0117881501896733
0.0120649312664523,0.00295897787159882,0.00610711176358447,-0.00165040424665808,0.0151942763904795
0.0236254605881079,0.00715832097941616,0.0174282948897382,-0.00109880673635798,0.00932920306820839
0.014751552795031,-0.00200226248602409,-1.82389698629715e-05,0.00283052753652391,-0.00345437398489679
0.00111288864158032,0.0047287844774786,-0.00257270161989009,-0.000946488070619367,0.00251458132291171
-0.00430764955186547,0,-0.00441855910316036,0,0
0.0170958062940478,0.00457278013205875,0.00386781002778802,-0.00112199648699784,0.00113521455555077
-0.00631174533479684,-0.000759595144196878,0.0018951568054475,0.00111942687095024,-0.00197692982438602
-0.0176746755040045,-0.000211314883487024,-0.0155184834360098,-0.00371795971836841,-0.0120914880888983
0.0196092212538657,0.00414816491281877,-0.00560746842351401,0.00147644166313765,0.00516066561541617
0.00937478458675134,0.00915429632109799,0.000105545767344895,2.93045429435868e-05,-0.00688561436446578
-0.00689749368298864,-0.000277795082288756,-0.000615536857110133,0.00271346638484027,-0.0164275357640677
0.0103837161325817,0.00068868012054657,0.00587968911469194,-0.00279270406404686,0.0186652344888454
0.00435581569454824,0.000366243764284846,-0.00054590830010115,0.00151515939986324,-0.00761661073587505
-0.0162634681845905,-0.0138554530745606,-0.0135882296900841,0.00261661479289832,0.0192446376608006
0.00482193290624799,0.00577032776920561,-0.00621238296371718,-0.00178795434292867,0.0205016897272197
0.0209090285870981,0.0124646624587816,0.0107750403814821,-0.00230951299661231,9.97198226322382e-05
0.00295460650013446,0.000295244904040759,0.00406043264933009,-0.00160961044524066,0.00548365081835711
-0.0114488484199251,0.00179848849848696,-0.0019392597714335,-0.00263927663904129,-0.00607743661129956
-0.00250592617676937,0.00247844817711029,-0.0030127017631908,-0.00316280569112493,-0.0103517842966809
0.00909831613253664,0.00574589443478746,-0.00121651979596027,-0.000244467946968641,-0.00667072973969018
0.00888171174808239,0.00656337001464302,-0.00117797793959606,-0.00327352523700009,0.000444731608669757
-0.000933706816059643,0.000810895253644084,-0.0147480265139953,0.00230876794639268,0.00649886210502171
-0.00974632843791723,-0.00086572782491634,-0.0188229528758377,-0.00200868117138342,-0.00304581218185973
0.000606714304975053,0.00385016026907326,0.00179313175270956,0.00230116564157345,-0.00596833552119902
-0.00282961665431525,3.10357856101451e-05,0.0132956891174876,6.26928080025291e-05,0.00594070308597439
0.00506722518748726,-0.0032883418364249,-0.00128550579611875,0.00104776036389365,-0.0106978650245891
0.00470556601236893,0.00563944552296536,0.00406490317272423,-0.000538229019620307,0.00634206980743013
0.00608858557473568,0.00243886569186813,0.00302238434553725,0.00190179138259405,0.00537489846847583
0.00392365498437197,0.00593527997743881,0.00908494013041494,0.00017631874020263,0.000335651409308468
-0.0108638049814521,0,-0.00132370004212001,0,0
-0.00448700776855071,-0.0144024378901818,-0.0167161453295011,0.00467437741534749,0.0192380208379923
-0.00551631348805914,-0.00876277302395145,-0.00512791720472361,-0.000617974447551739,0.0218582325563978
