,GaussianCopula,tCopula,ClaytonCopula,HS
532,-0.033936927710636035,-0.043121756860849576,-0.03878261772584497,-0.039444098529695416
533,-0.03573245462593309,-0.03910139129146712,-0.04325910287367169,-0.039444098529695416
534,-0.03674623602159204,-0.036937868667109824,-0.03990605652144644,-0.039444098529695416
535,-0.03670504294633476,-0.03551347580660143,-0.04383177742447422,-0.039444098529695416
536,-0.03446794303352147,-0.03955847304523369,-0.04091469181366941,-0.039444098529695416
537,-0.033906774387292345,-0.03514694813587339,-0.041097694852309484,-0.039444098529695416
538,-0.032341133262575275,-0.03414788367142708,-0.040838212523961956,-0.039444098529695416
539,-0.03284083492945611,-0.03241042405687268,-0.04414583894615839,-0.039444098529695416
540,-0.03463153461268921,-0.030488315655023496,-0.04199553147219466,-0.039444098529695416
541,-0.03325786832070875,-0.03524209211201762,-0.04350130709196808,-0.039444098529695416
542,-0.03225256388062448,-0.033292733767083624,-0.041359991709397186,-0.039444098529695416
543,-0.03290378322069054,-0.03433454112851579,-0.04372673006125696,-0.039444098529695416
544,-0.03619317921887861,-0.036160277359399765,-0.0443949674127243,-0.039444098529695416
545,-0.035947146119088606,-0.04124340764430051,-0.0427357441275758,-0.039444098529695416
546,-0.03319144423055269,-0.03536773952144639,-0.03783699664183682,-0.039444098529695416
547,-0.029965850239976582,-0.03484235609125098,-0.050804940711553774,-0.039444098529695416
548,-0.03445320672213541,-0.03619280435583892,-0.049240691380439704,-0.039444098529695416
549,-0.03075926408108625,-0.032416238142629346,-0.039771383040205416,-0.039444098529695416
550,-0.03263331185918207,-0.03359475359512691,-0.03787344150905903,-0.039444098529695416
551,-0.03532704173214714,-0.03439338947939143,-0.041448095415990927,-0.039444098529695416
552,-0.038395130931467736,-0.035618938429513455,-0.043026665878621466,-0.039444098529695416
553,-0.03670109225430282,-0.03753729122777137,-0.04080183250810373,-0.039444098529695416
554,-0.032622449180972485,-0.03912310533137726,-0.04225759882539754,-0.039444098529695416
555,-0.03107375970843582,-0.03672861726535499,-0.04282692499772366,-0.039444098529695416
556,-0.03830896506390787,-0.030813340802692192,-0.04326990296518682,-0.039444098529695416
557,-0.03722913134181061,-0.033699672551070106,-0.04627549429319615,-0.039444098529695416
558,-0.03406536899424915,-0.03639680523165215,-0.04018302021043698,-0.039444098529695416
559,-0.03303551080197815,-0.04180162771033588,-0.04454466169198655,-0.039444098529695416
560,-0.035611052523589974,-0.03619248746074505,-0.040688081558058496,-0.039444098529695416
561,-0.030170573553456113,-0.031790136080478586,-0.03708935569494689,-0.039444098529695416
562,-0.0313351298058223,-0.03712725047992098,-0.03667566037993577,-0.039444098529695416
563,-0.03024860898769981,-0.032496605533894274,-0.037051089617287876,-0.039444098529695416
564,-0.03099136432034405,-0.0325347060834749,-0.03593305937447192,-0.039444098529695416
565,-0.029290346737011454,-0.03461921768959721,-0.0418434608801526,-0.039444098529695416
566,-0.02838640440355506,-0.03255508088035741,-0.03306102588315396,-0.039444098529695416
567,-0.03390112362352856,-0.033412300741456326,-0.038839164422656336,-0.039444098529695416
568,-0.03565739051858315,-0.038853666433311,-0.04917720402327092,-0.039444098529695416
569,-0.037293657859471176,-0.03932679110887415,-0.041587077564744016,-0.039444098529695416
570,-0.03696488889320539,-0.045475000542594034,-0.040245658189502556,-0.039444098529695416
571,-0.03970572399103985,-0.03860359985511128,-0.04397683882763298,-0.039444098529695416
572,-0.03039450792008988,-0.034774222647492845,-0.0399215827148863,-0.039444098529695416
573,-0.03851781449957331,-0.038766011197109984,-0.042980428717561386,-0.039444098529695416
574,-0.04039482788661913,-0.03670397700075701,-0.04271033263965722,-0.039444098529695416
575,-0.03477092308264245,-0.03334870499227035,-0.043603941913130044,-0.039444098529695416
576,-0.03361986802518003,-0.03590502404446736,-0.04645740250169019,-0.039444098529695416
577,-0.02998857403065177,-0.03744470822959982,-0.03784898001442758,-0.039444098529695416
578,-0.03389754527653736,-0.03471301584678325,-0.0453471566202962,-0.039444098529695416
579,-0.03913568872822131,-0.035569830636706344,-0.03927244583888078,-0.039444098529695416
580,-0.031000537807334794,-0.03667296044908625,-0.03715388522688719,-0.039444098529695416
581,-0.03577500850985246,-0.03678421103961535,-0.04284949362331995,-0.039444098529695416
582,-0.033720197879786064,-0.03468932226435655,-0.042760818708531434,-0.039444098529695416
583,-0.03146416509419118,-0.035004824997684786,-0.0383685068621387,-0.039444098529695416
584,-0.03624005330370573,-0.04387879774266901,-0.040588305711178774,-0.039444098529695416
585,-0.03593134707076087,-0.03216409880868847,-0.039731429742372974,-0.039444098529695416
586,-0.03111879159630266,-0.03257748577357344,-0.04261931315940731,-0.039444098529695416
587,-0.02919077295791753,-0.03625029392359867,-0.037170183968029354,-0.039444098529695416
588,-0.03294631121882541,-0.036961405685093186,-0.040182352239708445,-0.039444098529695416
589,-0.042436891524275724,-0.043634001652682414,-0.042081467850746894,-0.039444098529695416
590,-0.03586939212107396,-0.04781623889335033,-0.0413454801388864,-0.039444098529695416
591,-0.03353204784112121,-0.03560058725045768,-0.04594260096321686,-0.039444098529695416
592,-0.03752885758594545,-0.03424960472984251,-0.040149802345462955,-0.039444098529695416
593,-0.0368785901314985,-0.04308881681734825,-0.0437658723018635,-0.039444098529695416
594,-0.03269451351893562,-0.042573128743961665,-0.0492276117868358,-0.039444098529695416
595,-0.03704856997593919,-0.03916620901712778,-0.045996993302563335,-0.039444098529695416
596,-0.03977866524923643,-0.039480763010278266,-0.0507575711891821,-0.039444098529695416
597,-0.040720927150750916,-0.036057926691522954,-0.04569620178713533,-0.039444098529695416
598,-0.03753763253156885,-0.04083577301053145,-0.045404414100514316,-0.039444098529695416
599,-0.03541790112201356,-0.04120595902205256,-0.050120024382186205,-0.039444098529695416
600,-0.038123495503670085,-0.039879559858839196,-0.046032020433732654,-0.039444098529695416
601,-0.03722132482882055,-0.03842845515186578,-0.044466883765417485,-0.039444098529695416
602,-0.039870728869541364,-0.0375668550822432,-0.038545983368070906,-0.039444098529695416
603,-0.037153951014547326,-0.037209267458678114,-0.045251127511290505,-0.039444098529695416
604,-0.03842404438230354,-0.04086869741934455,-0.04477934710052501,-0.039444098529695416
605,-0.035541244721353685,-0.03497080782268953,-0.04002622421093292,-0.039444098529695416
606,-0.0331288561081807,-0.040484625003520576,-0.044797277326825764,-0.039444098529695416
607,-0.03232184070747621,-0.03627604423346802,-0.03768332549688705,-0.039444098529695416
608,-0.03390468748380124,-0.036645793124288464,-0.03849720533472131,-0.039444098529695416
609,-0.03029611394285524,-0.0338381556416808,-0.04151187724525543,-0.039444098529695416
610,-0.03034771273845911,-0.03301690610424486,-0.0405663430950254,-0.039444098529695416
611,-0.0359048884690777,-0.03583983317075289,-0.047182295110617736,-0.039444098529695416
612,-0.0347384364551471,-0.03640487935032975,-0.05545366950163983,-0.039444098529695416
613,-0.037467287004517645,-0.04392311601044069,-0.046029494050663304,-0.039444098529695416
614,-0.035196332718779026,-0.034543903452714575,-0.04105529498511606,-0.039444098529695416
615,-0.035045091103959036,-0.035710038959916646,-0.04221593873829172,-0.039444098529695416
616,-0.03291108893967751,-0.033717086332785376,-0.037489882046508084,-0.039444098529695416
617,-0.03563059325127375,-0.042789175452973296,-0.043636397543041085,-0.039444098529695416
618,-0.03950234320979496,-0.03890529604408529,-0.045820472421827026,-0.039444098529695416
619,-0.03704409694010094,-0.03734754200354813,-0.04244388652137886,-0.039444098529695416
620,-0.03755320656312904,-0.04520981518230094,-0.04107902263520203,-0.039444098529695416
621,-0.03563212833263346,-0.039191139594508935,-0.03830425548158478,-0.039444098529695416
622,-0.03722304608767745,-0.03942288470161824,-0.04673191861422545,-0.039444098529695416
623,-0.034257557409636374,-0.036797407713273625,-0.0452688462888135,-0.039444098529695416
624,-0.03931484134662884,-0.04530580495544975,-0.04573838472035916,-0.039444098529695416
625,-0.038328441032334355,-0.04078843349714191,-0.04048269429865294,-0.039444098529695416
626,-0.03433827175118518,-0.039112361605743134,-0.04273775841585908,-0.039444098529695416
627,-0.03643670783468614,-0.036738437468731774,-0.0461608328983972,-0.039444098529695416
628,-0.03158954449534559,-0.03844367853077977,-0.04177738852787718,-0.039444098529695416
629,-0.03912773735438226,-0.037723303703901104,-0.044752452098554905,-0.039444098529695416
630,-0.040554014580418137,-0.03923790571440462,-0.0488254111026785,-0.039444098529695416
631,-0.04158328956903264,-0.04196424954951073,-0.044950604085947685,-0.039444098529695416
632,-0.040013028524487224,-0.04132435712559721,-0.04787225074623282,-0.039444098529695416
633,-0.04826977452502381,-0.038999611705753306,-0.05223540779686092,-0.039444098529695416
634,-0.04658993138282413,-0.04834632675536207,-0.05831845026287154,-0.039444098529695416
635,-0.04520952201307989,-0.04287194858120497,-0.04981346892423228,-0.039444098529695416
636,-0.04394917620720878,-0.04206275274836505,-0.05326319084622325,-0.039444098529695416
637,-0.04146313064406595,-0.04024101585333527,-0.05385042594248301,-0.039444098529695416
638,-0.03821211384930936,-0.03801326960132393,-0.05069458266267471,-0.039444098529695416
639,-0.04781655396407935,-0.04367089379764294,-0.045136374549616394,-0.039444098529695416
640,-0.03733545398625146,-0.03638230309477839,-0.044244333369129064,-0.039444098529695416
641,-0.033408414341196166,-0.04255758626667935,-0.04518378543532923,-0.039444098529695416
642,-0.03674200885429081,-0.03891810236046059,-0.045818895025379724,-0.039444098529695416
643,-0.032104305180768164,-0.03573549261284966,-0.04554492576433957,-0.039444098529695416
644,-0.03941779647197821,-0.03997385842087921,-0.04206052989444421,-0.039444098529695416
645,-0.045844180238645435,-0.05219773733509918,-0.05416710217296115,-0.039444098529695416
646,-0.04125664040898938,-0.05752162294638429,-0.052074323747652494,-0.039444098529695416
647,-0.036563537628495846,-0.046403474602668984,-0.052728253975173944,-0.039444098529695416
648,-0.03788161255084454,-0.04529507224070361,-0.045496190414931637,-0.039444098529695416
649,-0.036595501124812954,-0.03752044623141351,-0.04727829554844212,-0.039444098529695416
650,-0.035364836276277505,-0.0352528383042795,-0.04091373360895061,-0.039444098529695416
651,-0.06431431510430068,-0.056844673540433786,-0.06086972956190548,-0.039444098529695416
652,-0.04743074342737167,-0.06137375901138769,-0.0576426935111341,-0.039444098529695416
653,-0.05601673695366523,-0.05604699049861364,-0.058846546135224914,-0.039444098529695416
654,-0.04947607074324124,-0.050738061129080116,-0.056315187978871487,-0.039444098529695416
655,-0.04111579303495501,-0.050858977136268205,-0.05226333919722724,-0.039444098529695416
656,-0.045530577004744596,-0.04704557400751406,-0.05116592445099832,-0.039444098529695416
657,-0.04372545409106635,-0.043503426669475584,-0.05893685977456964,-0.039444098529695416
658,-0.040572164759087995,-0.04699391019030989,-0.04513969407079779,-0.039444098529695416
659,-0.049602528394430585,-0.05025586505924762,-0.04874538414447503,-0.039444098529695416
660,-0.04214873746714613,-0.042494264343751614,-0.05313473653062674,-0.039444098529695416
661,-0.03784534347786181,-0.05014621957318674,-0.051639496051084165,-0.039444098529695416
662,-0.041401484996063664,-0.044213365661532715,-0.04507049639996428,-0.039444098529695416
663,-0.043235552884844965,-0.04455151535241508,-0.04380169683987384,-0.039444098529695416
664,-0.04047159939914547,-0.04193839588729104,-0.04751012022092072,-0.039444098529695416
665,-0.04155310927850835,-0.04156927590935797,-0.057469070772121864,-0.039444098529695416
666,-0.03908357577191717,-0.04023807395351195,-0.051323516462616875,-0.039444098529695416
667,-0.04155022198117958,-0.043967429224501316,-0.048934326101946764,-0.039444098529695416
668,-0.04749694148431881,-0.04224357427201692,-0.05648335317512498,-0.039444098529695416
669,-0.043756938751831856,-0.0457564310572232,-0.056536563022373795,-0.039444098529695416
670,-0.044775455220803145,-0.04839194989339497,-0.0531088912577286,-0.039444098529695416
671,-0.03940683745244244,-0.05145110541339154,-0.05081472105183935,-0.039444098529695416
672,-0.04031686710692909,-0.04133143488161575,-0.05081237123279291,-0.039444098529695416
673,-0.04577960242838258,-0.04515721433536769,-0.05045008638864246,-0.039444098529695416
674,-0.038741930464879185,-0.04252382371371245,-0.0475914868174142,-0.039444098529695416
675,-0.037801361000777925,-0.04248995980244415,-0.04751752730291659,-0.039444098529695416
676,-0.053568531065827714,-0.04663593232618365,-0.0667462269315784,-0.039444098529695416
677,-0.042522539123356684,-0.045128440294140856,-0.056034813330289555,-0.039444098529695416
678,-0.037449475955013356,-0.040887621079270034,-0.05249105327030178,-0.039444098529695416
679,-0.03925455587169291,-0.03960464923995104,-0.05127640631489449,-0.039444098529695416
680,-0.041256051797398385,-0.04841241904912315,-0.04751406561145753,-0.039444098529695416
681,-0.037252149657382515,-0.0380083666234433,-0.04793049128619617,-0.039444098529695416
682,-0.0360653141268508,-0.04330213752901611,-0.04566810134642835,-0.039444098529695416
683,-0.03975711842063154,-0.034687489392705266,-0.04337340192121455,-0.039444098529695416
684,-0.0349538215193146,-0.036838449595737614,-0.04875484847333349,-0.039444098529695416
685,-0.03536899408163351,-0.04057618616868914,-0.04264165317320856,-0.039444098529695416
686,-0.034533262917619385,-0.04105093634981834,-0.03773329667084221,-0.039444098529695416
687,-0.03758606703982757,-0.03413896761453691,-0.041270829265105204,-0.039444098529695416
688,-0.03427434484698249,-0.03289660908506269,-0.038316217022835504,-0.039444098529695416
689,-0.0332964219648742,-0.034948160085673974,-0.03803366521911482,-0.039444098529695416
690,-0.03330258716670509,-0.03225919442414063,-0.042545728599090775,-0.039444098529695416
691,-0.032112347745531164,-0.0347605459716083,-0.038089932465865506,-0.039444098529695416
692,-0.032465865202163616,-0.03773138065235833,-0.037010041061268234,-0.039444098529695416
693,-0.033162807445536305,-0.037122395907837266,-0.041335329544469994,-0.039444098529695416
694,-0.030746942786993643,-0.030599162563594944,-0.03744271066399258,-0.039444098529695416
695,-0.03452541527200855,-0.031331928631569125,-0.041358444130651636,-0.039444098529695416
696,-0.037581709482110384,-0.03559809502456434,-0.038432014477605185,-0.039444098529695416
697,-0.028808013675206485,-0.038317244749662506,-0.03796128910170986,-0.039444098529695416
698,-0.033093765830804756,-0.03552673516467534,-0.03722284114438352,-0.039444098529695416
699,-0.03077732250195437,-0.03155547067421674,-0.03942037684739716,-0.039444098529695416
700,-0.03372272508091205,-0.034160099070434324,-0.03784555064866371,-0.039444098529695416
701,-0.03357468938468396,-0.03467982462565201,-0.04470758158814044,-0.039444098529695416
702,-0.03624962930811512,-0.037617584204045894,-0.045960179442304704,-0.039444098529695416
703,-0.03214923646141829,-0.030705003736642686,-0.042975388311088214,-0.039444098529695416
704,-0.031218912359523846,-0.0352458714563428,-0.04375432170041738,-0.039444098529695416
705,-0.03434927650098752,-0.032644581919692224,-0.04085961708907768,-0.039444098529695416
706,-0.03673699940132306,-0.03747476947892041,-0.04182593351131622,-0.039444098529695416
707,-0.03844884846902264,-0.040170937223440006,-0.0482744301695809,-0.039444098529695416
708,-0.03486962131896341,-0.046638540816716714,-0.039065108350361165,-0.039444098529695416
709,-0.039728126576575776,-0.04646560747256508,-0.04190286617333225,-0.039444098529695416
710,-0.03781312599271217,-0.044248875378712166,-0.04943165020463004,-0.039444098529695416
711,-0.038280104444200935,-0.04272020237775319,-0.04704621063675355,-0.039444098529695416
712,-0.03501402152496852,-0.04330864842877549,-0.055366719034915635,-0.039444098529695416
713,-0.033370130425018685,-0.037356829603094666,-0.047904626499472004,-0.039444098529695416
714,-0.03442082893429949,-0.03575470752745726,-0.04170845403480358,-0.039444098529695416
715,-0.03724403411931554,-0.040706996985098186,-0.039810087840334026,-0.039444098529695416
716,-0.03401033675323096,-0.0406734751087886,-0.03792520133508878,-0.039444098529695416
717,-0.03295279834645268,-0.038654386687865874,-0.04370265960181293,-0.039444098529695416
718,-0.034615059320773196,-0.03681656734436288,-0.04147288544770167,-0.039444098529695416
719,-0.03734292031274184,-0.038418690321925804,-0.03976895061164345,-0.039444098529695416
720,-0.04767150265854946,-0.03610530874962071,-0.04433988842384125,-0.039444098529695416
721,-0.03736195678050578,-0.035635368153356495,-0.04117623523127975,-0.039444098529695416
722,-0.033938811996628834,-0.03767092142112141,-0.0438904150232789,-0.039444098529695416
723,-0.03611590568933349,-0.039532061745282315,-0.04493054761911277,-0.039444098529695416
724,-0.03517590653985726,-0.03325289365174292,-0.0427159350918516,-0.039444098529695416
725,-0.03329409457305484,-0.031215036311568266,-0.03921944444715616,-0.039444098529695416
726,-0.03353501762964778,-0.034355275210008356,-0.04433179147996312,-0.039444098529695416
727,-0.032237009643569306,-0.03655245708499131,-0.039060038868183655,-0.039444098529695416
728,-0.031031229166571667,-0.03396527189100726,-0.04014754329059912,-0.039444098529695416
729,-0.033782570771043796,-0.03185267645328513,-0.040157595357571,-0.039444098529695416
730,-0.028545431333206268,-0.03454235617041281,-0.035886330994842466,-0.039444098529695416
731,-0.03159634215753125,-0.039442911597987275,-0.040003081791412085,-0.039444098529695416
732,-0.03101312543708802,-0.035374080101544074,-0.040927345418363265,-0.039444098529695416
733,-0.042368593425548794,-0.0367876789598524,-0.03923483646187031,-0.039444098529695416
734,-0.03344759191072639,-0.044153868434696104,-0.04242443853748668,-0.039444098529695416
735,-0.033290707599537284,-0.041355018906236246,-0.04175228051631496,-0.039444098529695416
736,-0.03259296845815374,-0.03976276049925916,-0.04291892094307154,-0.039444098529695416
737,-0.029473370558889975,-0.03350100482721081,-0.038128947567761085,-0.039444098529695416
738,-0.034843784922411844,-0.03298533783076158,-0.037473503935539235,-0.039444098529695416
739,-0.035174997349746384,-0.0307182392248717,-0.03735133897474031,-0.039444098529695416
740,-0.030431372178152463,-0.03021259560399481,-0.03774544819386266,-0.039444098529695416
741,-0.03220512806378528,-0.03242987345375917,-0.045663985920913794,-0.039444098529695416
742,-0.030656449490837647,-0.041549555682364944,-0.042319467482833974,-0.039444098529695416
743,-0.03290495025421643,-0.04023953293563545,-0.036533816629673324,-0.039444098529695416
744,-0.03527935800808347,-0.042262919182293135,-0.04310545386296048,-0.039444098529695416
745,-0.038505682989609505,-0.04470138470931308,-0.0444189746365946,-0.039444098529695416
746,-0.037186407945806826,-0.04180021287352077,-0.0505958287525215,-0.039444098529695416
747,-0.03480682195705715,-0.036252951301212734,-0.03527362651137663,-0.039444098529695416
748,-0.04168427184565682,-0.03615615693364178,-0.04443195995507556,-0.039444098529695416
749,-0.03213227490874942,-0.03341434377758654,-0.04431452862941627,-0.039444098529695416
750,-0.035128804142123826,-0.033178744030610226,-0.03737426491425368,-0.039444098529695416
751,-0.03441218884797884,-0.0345913073203226,-0.04487692336457336,-0.039444098529695416
752,-0.037928269941951503,-0.03985714320775783,-0.04779519041919407,-0.039444098529695416
753,-0.03359777689360331,-0.041876081833752146,-0.03824830795728409,-0.039444098529695416
754,-0.03321284862634715,-0.04009719780406084,-0.047610635467079936,-0.039444098529695416
755,-0.034516112850066366,-0.034449213907141334,-0.03753370135379404,-0.039444098529695416
756,-0.032710282509046465,-0.03433686349472971,-0.0400289941957963,-0.039444098529695416
757,-0.03579051068474748,-0.04207599898949985,-0.04886189425599566,-0.039444098529695416
758,-0.0320138268560196,-0.039035657019036024,-0.044858427892188205,-0.039444098529695416
759,-0.036230777490554714,-0.031715252704615025,-0.036459565033879045,-0.039444098529695416
760,-0.03138803558482379,-0.03443672886737867,-0.036884923781028145,-0.039444098529695416
761,-0.03083430659981748,-0.03004884000791117,-0.03619264061487029,-0.039444098529695416
762,-0.029402470286242547,-0.03519269166405947,-0.0403110187510672,-0.039444098529695416
763,-0.02992080318506929,-0.036359770824185386,-0.0354583636829996,-0.039444098529695416
764,-0.03239671812977582,-0.03348200515730168,-0.036800821575570075,-0.039444098529695416
765,-0.030739596893255186,-0.027755312822218357,-0.03828692204077201,-0.039444098529695416
766,-0.03184481944907416,-0.03162360539789232,-0.0404145161460943,-0.039444098529695416
767,-0.03015753206523834,-0.03939895801535495,-0.039423822099506775,-0.039444098529695416
768,-0.027666525222731147,-0.03375525032375709,-0.03152678577783431,-0.039444098529695416
769,-0.02944740015853236,-0.032006395013158224,-0.047376653781806,-0.039444098529695416
770,-0.02870319553434189,-0.03631615786353485,-0.03215601654684215,-0.039444098529695416
771,-0.027861070012060517,-0.03133852940453758,-0.033903686444962305,-0.039444098529695416
772,-0.025216990070062284,-0.029047359182620174,-0.035178422657030056,-0.039444098529695416
773,-0.03202747239294012,-0.02815279888167499,-0.03286117547376229,-0.039444098529695416
774,-0.026612631777758775,-0.028344103005225545,-0.040707469932441454,-0.039444098529695416
775,-0.02421074054640295,-0.033589458490056553,-0.03164806293110373,-0.039444098529695416
776,-0.029599691225498794,-0.03277128108277486,-0.04177124288599793,-0.039444098529695416
777,-0.026111024455973908,-0.0286245895465352,-0.0366704383991159,-0.039444098529695416
778,-0.02470842610308962,-0.03013840536432944,-0.027879081861728182,-0.039444098529695416
779,-0.02824174737999798,-0.031651814600175,-0.03131742165698816,-0.039444098529695416
780,-0.02522393679216406,-0.027418920155076677,-0.029446033828230793,-0.039444098529695416
781,-0.026549542056490363,-0.028872886216909394,-0.030527282131536458,-0.039444098529695416
782,-0.027762406099695817,-0.030376152963291728,-0.03262508280459604,-0.039444098529695416
783,-0.026259542443786886,-0.028068054679770745,-0.03363683341891503,-0.039444098529695416
784,-0.03894599633400765,-0.03289615879950874,-0.037492511412156655,-0.039444098529695416
785,-0.041049012526796706,-0.032651231693286674,-0.03828956461380343,-0.039444098529695416
786,-0.032512350053827556,-0.03451920329004313,-0.041284699158534256,-0.039444098529695416
787,-0.02846113694544257,-0.0368474049420078,-0.03503064238255923,-0.039444098529695416
788,-0.032359420661411745,-0.030861084005892263,-0.03726694291544063,-0.039444098529695416
789,-0.02804015973483787,-0.034505571621998375,-0.03658920873939118,-0.039444098529695416
790,-0.03573660630183112,-0.03284649528251309,-0.03571488242171182,-0.039444098529695416
791,-0.027726596764707005,-0.03318040517983238,-0.03482014728969114,-0.039444098529695416
792,-0.03243793954026142,-0.028783176482357994,-0.03559893771237863,-0.039444098529695416
793,-0.030081628814802818,-0.028337283776869924,-0.038051980192170556,-0.039444098529695416
794,-0.031677893780808805,-0.030004175842811856,-0.03377965387855067,-0.039444098529695416
795,-0.02546985957281172,-0.030379192306434342,-0.030982763770018202,-0.039444098529695416
796,-0.02757776274805663,-0.030245193264313915,-0.03194942573123311,-0.039444098529695416
797,-0.02523720915084437,-0.025181782109208177,-0.028603853362984648,-0.039444098529695416
798,-0.024631687781929965,-0.027931046042824963,-0.032901655827312505,-0.039444098529695416
799,-0.02469526445707846,-0.02889114157257803,-0.031524370761479494,-0.039444098529695416
800,-0.02298208111487404,-0.02713085988131629,-0.03434572913682594,-0.039444098529695416
801,-0.02207816648143521,-0.022983684274378153,-0.02909402386032676,-0.039444098529695416
802,-0.024464613709317202,-0.024499018395821807,-0.02666369700686102,-0.039444098529695416
803,-0.023952984347420676,-0.02516520281203115,-0.025537449409875203,-0.039444098529695416
804,-0.027046696105246133,-0.026463572198579418,-0.029101414690066173,-0.039444098529695416
805,-0.02807856825435943,-0.023352732467071674,-0.02939583419391037,-0.039444098529695416
806,-0.023451015297562296,-0.022242098062193856,-0.03454551963090252,-0.039444098529695416
807,-0.025089758956066903,-0.024585502787402985,-0.03873430324698118,-0.039444098529695416
808,-0.027228271652359887,-0.028164534535221275,-0.03534094164292997,-0.039444098529695416
809,-0.024159458771194364,-0.0290513951530013,-0.03787739973435716,-0.039444098529695416
810,-0.023293006616770667,-0.02737503951728543,-0.03259094960356273,-0.039444098529695416
811,-0.026502016680448832,-0.028750790222885847,-0.03654120003065559,-0.039444098529695416
812,-0.024831343491175648,-0.027597213511151658,-0.03220237949183951,-0.039444098529695416
813,-0.02525474256859741,-0.025795604248893524,-0.032869379816835756,-0.039444098529695416
814,-0.02212494562559584,-0.02395466331516962,-0.030268096715522087,-0.039444098529695416
815,-0.0237859408862289,-0.02171394751110261,-0.025357880166328842,-0.039444098529695416
816,-0.027699922095667153,-0.026480551182590156,-0.027955745674540514,-0.039444098529695416
817,-0.023865080937351214,-0.02294092954376093,-0.024310602129982185,-0.039444098529695416
818,-0.021736745847575605,-0.02152542744801621,-0.02865602365630049,-0.039444098529695416
819,-0.024945833053152316,-0.024573590478262113,-0.026051648123230846,-0.039444098529695416
820,-0.03158671316378157,-0.03141244041104208,-0.03258033097355326,-0.039444098529695416
821,-0.02757874679267209,-0.03313300888551608,-0.0397739419252533,-0.039444098529695416
822,-0.025567843505383932,-0.03294951834647679,-0.040263690845853586,-0.039444098529695416
823,-0.0275615264519914,-0.030017913475513126,-0.03584398219208238,-0.039444098529695416
824,-0.032511552005900925,-0.029656891632282332,-0.04066272288076929,-0.039444098529695416
825,-0.03254068775547682,-0.028968974202117154,-0.04014681075090927,-0.039444098529695416
826,-0.02677681060456203,-0.040341472448926975,-0.03880549934280231,-0.039444098529695416
827,-0.02822857348400616,-0.031092874287809217,-0.03946025986756725,-0.039444098529695416
828,-0.03052879216519554,-0.032475124163682756,-0.04100464159647334,-0.039444098529695416
829,-0.033928977598351166,-0.030285635772813162,-0.039904878811451806,-0.039444098529695416
830,-0.03188295371912641,-0.03521170488408662,-0.03718972720457877,-0.039444098529695416
831,-0.02404760042864662,-0.029289139608990555,-0.0337405356929531,-0.039444098529695416
832,-0.026950866943492344,-0.03368446630422761,-0.0327024115866491,-0.039444098529695416
